mm_scATAC_peak_136190,Tle3
mm_scATAC_peak_22784,Abr
mm_scATAC_peak_143368,Abcb7
mm_scATAC_peak_28821,Adam17
mm_scATAC_peak_140758,Porcn
mm_scATAC_peak_80839,a
mm_scATAC_peak_36147,Hivep1
mm_scATAC_peak_9265,Taf1a
mm_scATAC_peak_120419,Gm45923
mm_scATAC_peak_3823,Stk11ip
mm_scATAC_peak_32431,Gm2016
mm_scATAC_peak_73951,Wdr34
mm_scATAC_peak_43676,Xkr6
mm_scATAC_peak_125499,Dhcr7
mm_scATAC_peak_36938,Eif4e1b
mm_scATAC_peak_56858,Dynlt1f
mm_scATAC_peak_48781,C030006K11Rik
mm_scATAC_peak_71120,Stn1
mm_scATAC_peak_107603,Gm29681
mm_scATAC_peak_71392,4930552P12Rik
mm_scATAC_peak_141073,Fundc1
mm_scATAC_peak_144014,Tsc22d3
mm_scATAC_peak_34304,Adarb2
mm_scATAC_peak_19716,Kcnip1
mm_scATAC_peak_110036,A430035B10Rik
mm_scATAC_peak_17149,R3hdm2
mm_scATAC_peak_48329,Wisp1
mm_scATAC_peak_76791,Gm13752
mm_scATAC_peak_17750,Osm
mm_scATAC_peak_128950,Abhd8
mm_scATAC_peak_79327,Snord57
mm_scATAC_peak_99538,Gm13090
mm_scATAC_peak_81269,Rprd1b
mm_scATAC_peak_99323,Mir5616
mm_scATAC_peak_37874,Spata31d1c
mm_scATAC_peak_123295,Far1
mm_scATAC_peak_46129,Slc1a3
mm_scATAC_peak_104671,Cds1
mm_scATAC_peak_52876,A930003A15Rik
mm_scATAC_peak_106058,Cit
mm_scATAC_peak_138429,A4gnt
mm_scATAC_peak_90146,Bcl10
mm_scATAC_peak_75103,Kynu
mm_scATAC_peak_100179,1700015F17Rik
mm_scATAC_peak_2189,Nck2
mm_scATAC_peak_99762,Megf6
mm_scATAC_peak_12540,Dcbld1
mm_scATAC_peak_133852,Dock6
mm_scATAC_peak_84872,2610316D01Rik
mm_scATAC_peak_106904,Clip1
mm_scATAC_peak_106790,Orai1
mm_scATAC_peak_75730,Rbms1
mm_scATAC_peak_5940,Srgap2
mm_scATAC_peak_102961,Stim2
mm_scATAC_peak_112198,1700094M24Rik
mm_scATAC_peak_42703,1700011H14Rik
mm_scATAC_peak_85905,B3galnt1
mm_scATAC_peak_139175,Arih2
mm_scATAC_peak_86325,Fam160a1
mm_scATAC_peak_89410,Gar1
mm_scATAC_peak_50360,E330033B04Rik
mm_scATAC_peak_142103,Arhgef6
mm_scATAC_peak_103028,0610040J01Rik
mm_scATAC_peak_69949,Fgfbp3
mm_scATAC_peak_93578,Inip
mm_scATAC_peak_273,Vcpip1
mm_scATAC_peak_140336,Cdcp1
mm_scATAC_peak_30183,Ppp2r3c
mm_scATAC_peak_120024,Vsig10l
mm_scATAC_peak_72106,Ccdc3
mm_scATAC_peak_74514,Zbtb34
mm_scATAC_peak_133921,Zfp872
mm_scATAC_peak_122010,E230029C05Rik
mm_scATAC_peak_80320,Abhd12
mm_scATAC_peak_24830,Sp2
mm_scATAC_peak_93504,Ugcg
mm_scATAC_peak_99991,Ccnl2
mm_scATAC_peak_109556,4930500F04Rik
mm_scATAC_peak_74344,Slc25a25
mm_scATAC_peak_64248,Ercc3
mm_scATAC_peak_133818,Ldlr
mm_scATAC_peak_76759,Ube2e3
mm_scATAC_peak_119346,Cox7a1
mm_scATAC_peak_28208,Sdc1
mm_scATAC_peak_143064,Dgat2l6
mm_scATAC_peak_92101,Platr9
mm_scATAC_peak_124985,9430038I01Rik
mm_scATAC_peak_78597,Haus2
mm_scATAC_peak_107753,Syna
mm_scATAC_peak_112146,Skap2
mm_scATAC_peak_101497,Dnajb6
mm_scATAC_peak_122539,Art2a-ps
mm_scATAC_peak_107269,Slc15a4
mm_scATAC_peak_143339,Rlim
mm_scATAC_peak_6129,Lrrn2
mm_scATAC_peak_136582,Cilp
mm_scATAC_peak_25910,Mapt
mm_scATAC_peak_44950,Klf5
mm_scATAC_peak_74635,Gapvd1
mm_scATAC_peak_7606,Sec16b
mm_scATAC_peak_88238,Magi3
mm_scATAC_peak_39269,Nsa2
mm_scATAC_peak_31942,Pnma1
mm_scATAC_peak_2208,1500015O10Rik
mm_scATAC_peak_2617,Ankrd44
mm_scATAC_peak_136348,Pias1
mm_scATAC_peak_67073,Gm2176
mm_scATAC_peak_76822,Nup35
mm_scATAC_peak_75206,Epc2
mm_scATAC_peak_104709,Wdfy3
mm_scATAC_peak_70083,Myof
mm_scATAC_peak_16079,Nap1l1
mm_scATAC_peak_52523,Mapk1
mm_scATAC_peak_23172,Ksr1
mm_scATAC_peak_10603,Pex3
mm_scATAC_peak_106532,Acad12
mm_scATAC_peak_48218,Pvt1
mm_scATAC_peak_93660,Prpf4
mm_scATAC_peak_95664,Toe1
mm_scATAC_peak_93570,Inip
mm_scATAC_peak_62041,Gm19689
mm_scATAC_peak_54443,4930542C21Rik
mm_scATAC_peak_37216,Mir874
mm_scATAC_peak_51357,Gtsf1
mm_scATAC_peak_46930,Dap
mm_scATAC_peak_3324,Plekhm3
mm_scATAC_peak_36355,Mylip
mm_scATAC_peak_10371,Sash1
mm_scATAC_peak_122547,Clpb
mm_scATAC_peak_104871,Zfp33b
mm_scATAC_peak_23674,Znhit3
mm_scATAC_peak_134380,Barx2
mm_scATAC_peak_135422,Exph5
mm_scATAC_peak_110584,Gcc1
mm_scATAC_peak_23729,Ppm1d
mm_scATAC_peak_86400,Lrba
mm_scATAC_peak_42893,Olfr1510
mm_scATAC_peak_90392,Zzz3
mm_scATAC_peak_26926,Recql5
mm_scATAC_peak_7319,Stx6
mm_scATAC_peak_25324,Klhl10
mm_scATAC_peak_7897,Sell
mm_scATAC_peak_143295,Cdx4
mm_scATAC_peak_84894,Pcdh18
mm_scATAC_peak_54515,Cox17
mm_scATAC_peak_61693,Slc30a6
mm_scATAC_peak_36972,Fgfr4
mm_scATAC_peak_28505,Rock2
mm_scATAC_peak_498,Ncoa2
mm_scATAC_peak_135814,Ptpn9
mm_scATAC_peak_12466,Snord14c
mm_scATAC_peak_130045,Chd9
mm_scATAC_peak_144409,Klf8
mm_scATAC_peak_118819,Cyp2t4
mm_scATAC_peak_84583,Atp11b
mm_scATAC_peak_81632,Ada
mm_scATAC_peak_113764,Hmces
mm_scATAC_peak_133744,Slc44a2
mm_scATAC_peak_21005,Cnot8
mm_scATAC_peak_12257,1700021F05Rik
mm_scATAC_peak_140533,Btbd35f27
mm_scATAC_peak_99968,Ssu72
mm_scATAC_peak_77320,Ambra1
mm_scATAC_peak_104014,Grsf1
mm_scATAC_peak_34626,Prl2c3
mm_scATAC_peak_70114,Lgi1
mm_scATAC_peak_60918,Adgre1
mm_scATAC_peak_61698,Slc30a6
mm_scATAC_peak_104877,Zfp33b
mm_scATAC_peak_52742,Mir1306
mm_scATAC_peak_21213,Pemt
mm_scATAC_peak_52369,Abcc1
mm_scATAC_peak_6591,Kif14
mm_scATAC_peak_54792,Cd200r1
mm_scATAC_peak_70616,Scd3
mm_scATAC_peak_72475,Rbm17
mm_scATAC_peak_117387,Zfp784
mm_scATAC_peak_92590,Melk
mm_scATAC_peak_27406,Rptoros
mm_scATAC_peak_143756,Diaph2
mm_scATAC_peak_131494,Gabarapl2
mm_scATAC_peak_54698,Qtrt2
mm_scATAC_peak_51751,Rbfox1
mm_scATAC_peak_125082,Inpp5a
mm_scATAC_peak_24480,Tmem92
mm_scATAC_peak_36660,Nutm2
mm_scATAC_peak_5534,3830432H09Rik
mm_scATAC_peak_23045,Pigs
mm_scATAC_peak_65501,Snx2
mm_scATAC_peak_56478,Bace2
mm_scATAC_peak_3417,Spag16
mm_scATAC_peak_76483,Chrna1
mm_scATAC_peak_67609,Cabp2
mm_scATAC_peak_104147,Cdkl2
mm_scATAC_peak_69387,C030016D13Rik
mm_scATAC_peak_121462,Zfp710
mm_scATAC_peak_76026,Fastkd1
mm_scATAC_peak_115091,1700030F04Rik
mm_scATAC_peak_98921,Rex2
mm_scATAC_peak_80659,Commd7
mm_scATAC_peak_109361,Slc7a1
mm_scATAC_peak_50041,Ttll8
mm_scATAC_peak_4542,Nppc
mm_scATAC_peak_74179,Ncs1
mm_scATAC_peak_103742,Nmu
mm_scATAC_peak_86447,Cd1d1
mm_scATAC_peak_72841,Pip4k2a
mm_scATAC_peak_48410,Peg13
mm_scATAC_peak_99374,Slc25a33
mm_scATAC_peak_106905,Clip1
mm_scATAC_peak_103740,Nmu
mm_scATAC_peak_44496,Tsc22d1
mm_scATAC_peak_35111,Hist1h2bj
mm_scATAC_peak_30189,Ppp2r3c
mm_scATAC_peak_72458,Pfkfb3
mm_scATAC_peak_132968,Gria4
mm_scATAC_peak_16442,9530003J23Rik
mm_scATAC_peak_103875,Igfbp7
mm_scATAC_peak_63261,Mib1
mm_scATAC_peak_101757,Ppm1g
mm_scATAC_peak_1276,Gm5415
mm_scATAC_peak_29158,Adi1
mm_scATAC_peak_28653,5730507C01Rik
mm_scATAC_peak_27537,Pycr1
mm_scATAC_peak_36870,Hrh2
mm_scATAC_peak_78306,Inafm2
mm_scATAC_peak_65343,Arl14epl
mm_scATAC_peak_31777,Rgs6
mm_scATAC_peak_92145,3110043O21Rik
mm_scATAC_peak_85344,Ankub1
mm_scATAC_peak_51193,Prr13
mm_scATAC_peak_123724,Eef2k
mm_scATAC_peak_121373,Fanci
mm_scATAC_peak_108062,Prkrip1
mm_scATAC_peak_6290,Adora1
mm_scATAC_peak_129878,Gm10637
mm_scATAC_peak_137491,Gsta2
mm_scATAC_peak_37457,Dapk1
mm_scATAC_peak_367,A830018L16Rik
mm_scATAC_peak_74124,Usp20
mm_scATAC_peak_58594,Ppard
mm_scATAC_peak_76935,Ctnnd1
mm_scATAC_peak_27598,Csnk1d
mm_scATAC_peak_63405,3110002H16Rik
mm_scATAC_peak_124530,Mcmbp
mm_scATAC_peak_24515,Hils1
mm_scATAC_peak_64333,Epb41l4aos
mm_scATAC_peak_40907,Il3ra
mm_scATAC_peak_34095,2810429I04Rik
mm_scATAC_peak_34669,Nid1
mm_scATAC_peak_48384,Gm19782
mm_scATAC_peak_81403,Top1
mm_scATAC_peak_35717,Eci3
mm_scATAC_peak_70685,Mir6405
mm_scATAC_peak_38824,Tmem167
mm_scATAC_peak_13099,Lrrc20
mm_scATAC_peak_40317,Isl1
mm_scATAC_peak_135320,1110032A03Rik
mm_scATAC_peak_6390,Ppp1r12b
mm_scATAC_peak_51348,Mir6963
mm_scATAC_peak_7781,Prdx6
mm_scATAC_peak_43944,Bnip3l
mm_scATAC_peak_42543,Gch1
mm_scATAC_peak_20616,Gm11186
mm_scATAC_peak_27996,Fkbp1b
mm_scATAC_peak_129108,Eps15l1
mm_scATAC_peak_137988,Adamts7
mm_scATAC_peak_117242,Lilra6
mm_scATAC_peak_12983,Slc29a3
mm_scATAC_peak_124550,Sec23ip
mm_scATAC_peak_24639,Ngfr
mm_scATAC_peak_14362,Hcn2
mm_scATAC_peak_53987,Osbpl11
mm_scATAC_peak_47788,Utp23
mm_scATAC_peak_41062,Ube2e2
mm_scATAC_peak_13885,Gnaz
mm_scATAC_peak_82730,Gm2004
mm_scATAC_peak_45880,C9
mm_scATAC_peak_46112,Slc1a3
mm_scATAC_peak_83472,Zfp704
mm_scATAC_peak_25498,Aarsd1
mm_scATAC_peak_125529,Ppfia1
mm_scATAC_peak_74454,Slc2a8
mm_scATAC_peak_75722,Gm13580
mm_scATAC_peak_110691,Hilpda
mm_scATAC_peak_66919,Haus1
mm_scATAC_peak_18087,Ddx56
mm_scATAC_peak_38443,Nkd2
mm_scATAC_peak_26173,Tex2
mm_scATAC_peak_108527,Snx8
mm_scATAC_peak_12131,Afg1l
mm_scATAC_peak_88441,I830077J02Rik
mm_scATAC_peak_80253,3300002I08Rik
mm_scATAC_peak_34654,Gpr137b
mm_scATAC_peak_7724,Rc3h1
mm_scATAC_peak_15069,Nt5dc3
mm_scATAC_peak_111981,Tra2a
mm_scATAC_peak_103942,Cenpc1
mm_scATAC_peak_35315,Gmnn
mm_scATAC_peak_118364,Apoc1
mm_scATAC_peak_142436,Pdzd4
mm_scATAC_peak_79220,Fbln7
mm_scATAC_peak_137278,Fam214a
mm_scATAC_peak_18439,Grb10
mm_scATAC_peak_95196,Prpf38a
mm_scATAC_peak_71431,Tcf7l2
mm_scATAC_peak_20426,Zfp354c
mm_scATAC_peak_5499,Mir6346
mm_scATAC_peak_9823,Rcor3
mm_scATAC_peak_53715,Gm15743
mm_scATAC_peak_107628,4930563F08Rik
mm_scATAC_peak_11239,Arg1
mm_scATAC_peak_143972,Morc4
mm_scATAC_peak_90894,Tox
mm_scATAC_peak_35398,Nrsn1
mm_scATAC_peak_65979,1500015A07Rik
mm_scATAC_peak_67993,Vps51
mm_scATAC_peak_101937,Depdc5
mm_scATAC_peak_128536,Apela
mm_scATAC_peak_513,Ncoa2
mm_scATAC_peak_87347,Pip5k1a
mm_scATAC_peak_122860,Olfml1
mm_scATAC_peak_52054,Gm4262
mm_scATAC_peak_105021,Zfp644
mm_scATAC_peak_103290,Chrna9
mm_scATAC_peak_60115,4930542M03Rik
mm_scATAC_peak_33925,Wdr60
mm_scATAC_peak_103495,Gabrg1
mm_scATAC_peak_44022,R3hcc1
mm_scATAC_peak_27901,Dnajc27
mm_scATAC_peak_90839,Fam110b
mm_scATAC_peak_30499,Wdr20rt
mm_scATAC_peak_91210,Virma
mm_scATAC_peak_58879,Cmtr1
mm_scATAC_peak_35871,Rreb1
mm_scATAC_peak_139000,Slc38a3
mm_scATAC_peak_63813,Rnf138
mm_scATAC_peak_30122,Cfl2
mm_scATAC_peak_48751,Slc39a4
mm_scATAC_peak_32756,Ttc7b
mm_scATAC_peak_112783,Rpia
mm_scATAC_peak_117876,Obox3
mm_scATAC_peak_40437,Nim1k
mm_scATAC_peak_51062,Krt87
mm_scATAC_peak_38695,Lysmd3
mm_scATAC_peak_39817,Cwc27
mm_scATAC_peak_1111,Lmbrd1
mm_scATAC_peak_33485,Dync1h1
mm_scATAC_peak_138241,Spsb4
mm_scATAC_peak_68157,Flrt1
mm_scATAC_peak_34527,Mtr
mm_scATAC_peak_64204,Lims2
mm_scATAC_peak_19488,D630024D03Rik
mm_scATAC_peak_100480,Speer8-ps1
mm_scATAC_peak_129745,Man2b1
mm_scATAC_peak_84049,Ect2
mm_scATAC_peak_128602,Slc18a1
mm_scATAC_peak_2443,Myo1b
mm_scATAC_peak_97594,Rps6ka1
mm_scATAC_peak_22720,Rflnb
mm_scATAC_peak_14961,Rfx4
mm_scATAC_peak_134638,Olfr143
mm_scATAC_peak_109442,Hmgb1
mm_scATAC_peak_105375,Lrcol1
mm_scATAC_peak_94426,Tm2d1
mm_scATAC_peak_144228,Gnl3l
mm_scATAC_peak_78881,4930583P06Rik
mm_scATAC_peak_119508,Wtip
mm_scATAC_peak_138992,Sema3b
mm_scATAC_peak_49557,Cyp2d22
mm_scATAC_peak_10213,Cnksr3
mm_scATAC_peak_118233,Fbxo46
mm_scATAC_peak_122976,Snora3
mm_scATAC_peak_34734,Tbce
mm_scATAC_peak_135440,Kdelc2
mm_scATAC_peak_136176,4933433G08Rik
mm_scATAC_peak_12289,4933404K13Rik
mm_scATAC_peak_40603,Htd2
mm_scATAC_peak_79265,Slc20a1
mm_scATAC_peak_42448,4930527F14Rik
mm_scATAC_peak_31052,Snapc1
mm_scATAC_peak_105321,Plcxd1
mm_scATAC_peak_80174,Foxa2
mm_scATAC_peak_8737,Efcab2
mm_scATAC_peak_127380,Fut10
mm_scATAC_peak_131091,Mir3108
mm_scATAC_peak_3589,Cxcr1
mm_scATAC_peak_37555,Zfp808
mm_scATAC_peak_25559,Dhx8
mm_scATAC_peak_584,Msc
mm_scATAC_peak_107848,Mlxipl
mm_scATAC_peak_105952,Cox6a1
mm_scATAC_peak_122568,Phox2a
mm_scATAC_peak_39167,Pde8b
mm_scATAC_peak_37083,B230219D22Rik
mm_scATAC_peak_79477,Rnf24
mm_scATAC_peak_91448,Ripk2
mm_scATAC_peak_38156,Zfp85
mm_scATAC_peak_78290,Pak6
mm_scATAC_peak_67095,Sall3
mm_scATAC_peak_67717,Rbm4b
mm_scATAC_peak_114855,Atp2b2
mm_scATAC_peak_47223,Ankrd46
mm_scATAC_peak_107554,A330070K13Rik
mm_scATAC_peak_72216,Proser2
mm_scATAC_peak_52033,Gm21859
mm_scATAC_peak_33878,Tmem121
mm_scATAC_peak_124053,Sbk1
mm_scATAC_peak_114250,
mm_scATAC_peak_81884,Sulf2
mm_scATAC_peak_105819,Tchp
mm_scATAC_peak_59557,H2-Q1
mm_scATAC_peak_60763,Mir6977
mm_scATAC_peak_121415,Plin1
mm_scATAC_peak_141862,Arhgap36
mm_scATAC_peak_11860,Mfsd4b1
mm_scATAC_peak_121774,Gm20744
mm_scATAC_peak_100799,Fgl2
mm_scATAC_peak_67490,Ppp6r3
mm_scATAC_peak_42905,Gm30214
mm_scATAC_peak_141335,Btbd35f20
mm_scATAC_peak_48736,Slc52a2
mm_scATAC_peak_71326,Rbm20
mm_scATAC_peak_57352,Tcp10c
mm_scATAC_peak_100835,Napepld
mm_scATAC_peak_8670,1700016C15Rik
mm_scATAC_peak_7414,Tor1aip2
mm_scATAC_peak_136067,Tmem202
mm_scATAC_peak_115179,Cacna2d4
mm_scATAC_peak_127979,Slc25a4
mm_scATAC_peak_39392,Fcho2
mm_scATAC_peak_30958,Six6
mm_scATAC_peak_62910,Zeb1
mm_scATAC_peak_20146,Havcr2
mm_scATAC_peak_95850,St3gal3
mm_scATAC_peak_59435,Notch4
mm_scATAC_peak_90145,Ddah1
mm_scATAC_peak_17605,Pik3ip1
mm_scATAC_peak_1016,Ogfrl1
mm_scATAC_peak_95415,Bend5
mm_scATAC_peak_89948,Mir7j
mm_scATAC_peak_127900,Fat1
mm_scATAC_peak_133622,Col5a3
mm_scATAC_peak_73071,Myo3a
mm_scATAC_peak_24297,Car10
mm_scATAC_peak_137002,Polr2m
mm_scATAC_peak_20688,Kif3a
mm_scATAC_peak_81339,Ppp1r16b
mm_scATAC_peak_41881,Snord69
mm_scATAC_peak_29650,Lrrn3
mm_scATAC_peak_5293,Pign
mm_scATAC_peak_31333,Max
mm_scATAC_peak_103063,Tbc1d1
mm_scATAC_peak_123555,9030624J02Rik
mm_scATAC_peak_119310,Zfp74
mm_scATAC_peak_55313,4930453N24Rik
mm_scATAC_peak_28182,Slc7a15
mm_scATAC_peak_73530,Surf6
mm_scATAC_peak_127437,Ubxn8
mm_scATAC_peak_76679,Prkra
mm_scATAC_peak_141866,Olfr1324
mm_scATAC_peak_106301,4930413E15Rik
mm_scATAC_peak_117352,Isoc2b
mm_scATAC_peak_4735,Arl4c
mm_scATAC_peak_1686,Zap70
mm_scATAC_peak_102075,Mir7024
mm_scATAC_peak_131014,Mir140
mm_scATAC_peak_66942,Epg5
mm_scATAC_peak_79705,Plcb4
mm_scATAC_peak_113761,Copg1
mm_scATAC_peak_15096,Parpbp
mm_scATAC_peak_43036,Gm10364
mm_scATAC_peak_50213,Gxylt1
mm_scATAC_peak_63975,Gm38410
mm_scATAC_peak_68255,Slc22a8
mm_scATAC_peak_119132,Lgals7
mm_scATAC_peak_47248,Pabpc1
mm_scATAC_peak_69515,Ric1
mm_scATAC_peak_87824,Tbx15
mm_scATAC_peak_5123,Thap4
mm_scATAC_peak_57231,Agpat4
mm_scATAC_peak_89770,Gm4861
mm_scATAC_peak_54038,Slc12a8
mm_scATAC_peak_110743,Irf5
mm_scATAC_peak_134138,Eepd1
mm_scATAC_peak_120900,Nsmce3
mm_scATAC_peak_106031,Bicdl1
mm_scATAC_peak_37339,Ntrk2
mm_scATAC_peak_49399,Ep300
mm_scATAC_peak_113660,Anxa4
mm_scATAC_peak_11184,Moxd1
mm_scATAC_peak_96271,Ppie
mm_scATAC_peak_129079,Ap1m1
mm_scATAC_peak_80262,Zfp345
mm_scATAC_peak_107454,Phkg1
mm_scATAC_peak_39226,Polk
mm_scATAC_peak_113351,Tex261
mm_scATAC_peak_1824,Mrpl30
mm_scATAC_peak_50389,Scaf11
mm_scATAC_peak_47460,Odf1
mm_scATAC_peak_123377,1110004F10Rik
mm_scATAC_peak_73201,Pax8
mm_scATAC_peak_124676,Btbd16
mm_scATAC_peak_70599,Cwf19l1
mm_scATAC_peak_57717,Vmn1r227
mm_scATAC_peak_73526,Surf6
mm_scATAC_peak_66811,Smad2
mm_scATAC_peak_23301,Crlf3
mm_scATAC_peak_29021,Rrm2
mm_scATAC_peak_54581,B4galt4
mm_scATAC_peak_8347,Ufc1
mm_scATAC_peak_29517,Lrrc72
mm_scATAC_peak_64324,Epb41l4aos
mm_scATAC_peak_58881,Ccdc167
mm_scATAC_peak_47183,Rgs22
mm_scATAC_peak_8470,Kcnj10
mm_scATAC_peak_38545,Pcsk1
mm_scATAC_peak_72607,Hacd1
mm_scATAC_peak_97906,Eloa
mm_scATAC_peak_62376,Epas1
mm_scATAC_peak_35729,1700011B04Rik
mm_scATAC_peak_129100,Klf2
mm_scATAC_peak_32417,Gm16381
mm_scATAC_peak_55553,1700066C05Rik
mm_scATAC_peak_114369,Foxp1
mm_scATAC_peak_32620,Ptpn21
mm_scATAC_peak_137056,Tcf12
mm_scATAC_peak_64101,Gm33948
mm_scATAC_peak_67681,2010003K11Rik
mm_scATAC_peak_115343,Tmem121b
mm_scATAC_peak_134361,Tmem45b
mm_scATAC_peak_93004,Baat
mm_scATAC_peak_8006,Adcy10
mm_scATAC_peak_31550,Actn1
mm_scATAC_peak_52564,Ube2l3
mm_scATAC_peak_2077,Pantr1
mm_scATAC_peak_509,Ncoa2
mm_scATAC_peak_127740,Pdgfrl
mm_scATAC_peak_30259,Gm19990
mm_scATAC_peak_61309,1700016K05Rik
mm_scATAC_peak_60926,Pdzph1
mm_scATAC_peak_108960,Tecpr1
mm_scATAC_peak_52724,4933432I09Rik
mm_scATAC_peak_20927,Fam114a2
mm_scATAC_peak_124896,Dhx32
mm_scATAC_peak_131488,Gabarapl2
mm_scATAC_peak_74704,Rab14
mm_scATAC_peak_109567,Rxfp2
mm_scATAC_peak_83424,Zbtb10
mm_scATAC_peak_112227,Tax1bp1
mm_scATAC_peak_24356,Spag9
mm_scATAC_peak_128431,Palld
mm_scATAC_peak_57775,Zfp52
mm_scATAC_peak_27310,Cbx8
mm_scATAC_peak_40900,Olfr31
mm_scATAC_peak_38198,Urml
mm_scATAC_peak_62782,Bambi
mm_scATAC_peak_32347,Gstz1
mm_scATAC_peak_93870,Kdm4c
mm_scATAC_peak_139529,Trank1
mm_scATAC_peak_75622,Tanc1
mm_scATAC_peak_69784,Rnls
mm_scATAC_peak_137852,Snhg5
mm_scATAC_peak_24757,Mir196a-1
mm_scATAC_peak_97574,Arid1a
mm_scATAC_peak_22463,Pafah1b1
mm_scATAC_peak_63735,Ttr
mm_scATAC_peak_45656,1700108J01Rik
mm_scATAC_peak_34987,Trim27
mm_scATAC_peak_40992,Thrb
mm_scATAC_peak_14601,Oaz1
mm_scATAC_peak_26038,Mrc2
mm_scATAC_peak_96725,Zmym4
mm_scATAC_peak_89798,Dnajb14
mm_scATAC_peak_132941,Gucy1a2
mm_scATAC_peak_90038,Lmo4
mm_scATAC_peak_5670,Actr3
mm_scATAC_peak_25642,Atxn7l3
mm_scATAC_peak_46647,Basp1
mm_scATAC_peak_31870,Papln
mm_scATAC_peak_119558,Lsm14a
mm_scATAC_peak_110311,Cttnbp2
mm_scATAC_peak_10192,Rgs17
mm_scATAC_peak_93677,Alad
mm_scATAC_peak_68029,Ehd1
mm_scATAC_peak_15433,Snrpf
mm_scATAC_peak_98706,Pramel4
mm_scATAC_peak_117212,Oscar
mm_scATAC_peak_33349,Slc25a29
mm_scATAC_peak_45665,1700108J01Rik
mm_scATAC_peak_110839,Mir182
mm_scATAC_peak_22204,Nup88
mm_scATAC_peak_115742,Chd4
mm_scATAC_peak_33449,Ppp2r5c
mm_scATAC_peak_93137,Tmem38b
mm_scATAC_peak_66157,Nedd4l
mm_scATAC_peak_55809,Tiam1
mm_scATAC_peak_141567,Lamp2
mm_scATAC_peak_40510,AF067061
mm_scATAC_peak_15745,Dusp6
mm_scATAC_peak_68947,Zfand5
mm_scATAC_peak_68297,Zbtb3
mm_scATAC_peak_58472,AI413582
mm_scATAC_peak_15018,Cry1
mm_scATAC_peak_56363,Erg
mm_scATAC_peak_83079,Rtel1
mm_scATAC_peak_131700,Gcsh
mm_scATAC_peak_61814,Vit
mm_scATAC_peak_81136,Dsn1
mm_scATAC_peak_134456,4930581F22Rik
mm_scATAC_peak_73919,Cercam
mm_scATAC_peak_39667,Cd180
mm_scATAC_peak_53318,Rfc4
mm_scATAC_peak_83731,Gm30223
mm_scATAC_peak_87577,Fcgr1
mm_scATAC_peak_102550,Mir6414
mm_scATAC_peak_82382,Zfp217
mm_scATAC_peak_108733,Tnrc18
mm_scATAC_peak_82411,Bcas1os2
mm_scATAC_peak_68707,Tle4
mm_scATAC_peak_12640,Gja1
mm_scATAC_peak_65066,Grxcr2
mm_scATAC_peak_129863,N4bp1
mm_scATAC_peak_112133,Snx10
mm_scATAC_peak_41748,Cacna2d3
mm_scATAC_peak_133228,Cntn5
mm_scATAC_peak_38342,Irx2
mm_scATAC_peak_7519,Fam20b
mm_scATAC_peak_131968,Usp10
mm_scATAC_peak_52367,Abcc1
mm_scATAC_peak_43681,Xkr6
mm_scATAC_peak_92378,Kif24
mm_scATAC_peak_123936,Aqp8
mm_scATAC_peak_29322,Gpr22
mm_scATAC_peak_138027,1190002N15Rik
mm_scATAC_peak_129959,Papd5
mm_scATAC_peak_57967,Ntn3
mm_scATAC_peak_141389,Gm21637
mm_scATAC_peak_39493,Mccc2
mm_scATAC_peak_22895,Abhd15
mm_scATAC_peak_67540,Kmt5b
mm_scATAC_peak_52344,Nde1
mm_scATAC_peak_12765,BB019430
mm_scATAC_peak_89605,Ppa2
mm_scATAC_peak_29051,Kidins220
mm_scATAC_peak_136319,Itga11
mm_scATAC_peak_134428,Arhgap32
mm_scATAC_peak_95791,Dmap1
mm_scATAC_peak_73061,Gpr158
mm_scATAC_peak_15045,Ascl4
mm_scATAC_peak_112935,Ptcd3
mm_scATAC_peak_106883,Lrrc43
mm_scATAC_peak_49910,Celsr1
mm_scATAC_peak_81196,Src
mm_scATAC_peak_138286,Nmnat3
mm_scATAC_peak_3914,Farsb
mm_scATAC_peak_63979,Gm38410
mm_scATAC_peak_18839,Aftph
mm_scATAC_peak_131747,Cmip
mm_scATAC_peak_143665,H2afb3
mm_scATAC_peak_37128,H2afy
mm_scATAC_peak_116256,4930425L21Rik
mm_scATAC_peak_15619,Mir3058
mm_scATAC_peak_4020,Fam124b
mm_scATAC_peak_92705,Slc25a51
mm_scATAC_peak_124125,Il27
mm_scATAC_peak_4932,Asb1
mm_scATAC_peak_54409,Ndufb4
mm_scATAC_peak_75291,Gm48908
mm_scATAC_peak_52541,Ypel1
mm_scATAC_peak_139889,Plcd1
mm_scATAC_peak_44260,Sucla2
mm_scATAC_peak_138615,Rab6b
mm_scATAC_peak_124943,Clrn3
mm_scATAC_peak_35880,Rreb1
mm_scATAC_peak_2234,Mettl21c
mm_scATAC_peak_144511,Sms
mm_scATAC_peak_76827,Nup35
mm_scATAC_peak_29573,Lsmem1
mm_scATAC_peak_129163,F2rl3
mm_scATAC_peak_104572,Lin54
mm_scATAC_peak_45636,Clybl
mm_scATAC_peak_134938,Hmbs
mm_scATAC_peak_24735,Ttll6
mm_scATAC_peak_49144,Gtpbp1
mm_scATAC_peak_30971,Six1
mm_scATAC_peak_70926,Nfkb2
mm_scATAC_peak_12932,Psap
mm_scATAC_peak_125343,Muc5b
mm_scATAC_peak_69559,Uhrf2
