Distance from Center (cmd=annotatePeaks.pl tss mm10 -size -5000,5000 -hist 10 -norm 1e6 -fragLength 1 -d TagDirectory/8cell)	TagDirectory/8cell Coverage	TagDirectory/8cell + Tags	TagDirectory/8cell - Tags
3400	0.133358187415817	6.21873196074658e-05	5.705214546854e-05
3410	0.133923417356167	5.82307100250147e-05	6.33057533192229e-05
3420	0.129461708678084	5.92890128920533e-05	5.80022128150858e-05
3430	0.136533096016933	6.35823552049259e-05	6.00466615355018e-05
3440	0.1337670771599	5.90845680200118e-05	6.20550317490861e-05
3450	0.135378583798345	6.09005195304988e-05	6.27645757167598e-05
3460	0.130604194727728	5.8988358668463e-05	6.06359438137391e-05
3470	0.128403405811045	5.84952857417745e-05	5.90244371752935e-05
3480	0.128547719838368	5.49836444102371e-05	6.06239176447954e-05
3490	0.133718972484125	6.0635943813739e-05	6.09606503752168e-05
3500	0.129774389070618	5.66312295555133e-05	6.10448335578222e-05
3510	0.135811525880316	6.12011737540891e-05	6.31494131229558e-05
3520	0.135703290359823	5.97700596497983e-05	6.37988262459111e-05
3530	0.127296998268232	5.60058687704449e-05	5.86155474312107e-05
3540	0.131951125649413	5.95896671156441e-05	6.18505868770447e-05
3550	0.127898306715413	5.83870502212819e-05	5.74490090436794e-05
3560	0.13306955936117	5.55729266884746e-05	6.53020973638641e-05
3570	0.12609438137387	5.84592072349437e-05	5.62103136424862e-05
3580	0.129642101212238	5.90364633442373e-05	5.93250913988843e-05
3590	0.126310852414855	5.85073119107183e-05	5.76654800846646e-05
3600	0.134945641716375	6.18626130459885e-05	6.03833942659229e-05
3610	0.132528381758707	5.75692707331155e-05	6.20189532422555e-05
3620	0.127850202039638	5.86877044448722e-05	5.93731960746587e-05
3630	0.125889936501828	5.77737156051572e-05	5.62223398114302e-05
3640	0.129064845102944	5.81585530113529e-05	6.0419472772754e-05
3650	0.125192418703098	5.71483548200888e-05	5.63786800076971e-05
3660	0.134019626707716	6.37747739080239e-05	5.90484895131811e-05
3670	0.129822493746392	5.81465268424093e-05	5.94814315951514e-05
3680	0.134308254762363	6.23677121416202e-05	6.06960746584573e-05
3690	0.129569944198576	5.70521454685401e-05	6.12853569366945e-05
3700	0.12848758899365	5.74490090436795e-05	5.82547623629019e-05
3710	0.131385895709063	5.98903213392344e-05	5.85313642486052e-05
3720	0.130315566673081	5.96016932845876e-05	5.85193380796618e-05
3730	0.130026938618434	5.70761978064272e-05	6.05998653069082e-05
3740	0.13001491244949	6.17784298633829e-05	5.73046950163558e-05
3750	0.131121319992303	6.03833942659229e-05	5.99745045218399e-05
3760	0.132552434096594	6.12372522609199e-05	5.76173754088902e-05
3770	0.125360785068309	5.48273042139699e-05	5.80142389840296e-05
3780	0.132155570521455	5.86756782759286e-05	6.18866653838757e-05
3790	0.132179622859342	6.13695401192997e-05	5.9649797960362e-05
3800	0.12639503559746	5.69559361169909e-05	5.73287473542433e-05
3810	0.130195304983644	5.99865306907834e-05	5.76294015778338e-05
3820	0.126058302867039	5.68597267654419e-05	5.70401192995963e-05
3830	0.125589282278237	5.62223398114301e-05	5.77135847604392e-05
3840	0.1297142582259	5.96738502982493e-05	5.92890128920532e-05
3850	0.125781700981335	5.49595920723499e-05	5.86275736001541e-05
3860	0.135150086588416	6.27284972099289e-05	6.1586011160285e-05
3870	0.124939869155282	5.53203771406587e-05	5.81585530113531e-05
3880	0.125841831826053	5.60539734462192e-05	5.83750240523382e-05
3890	0.128968635751395	5.86516259380413e-05	5.74009043679049e-05
3900	0.127994516066962	5.67635174138928e-05	5.82908408697329e-05
3910	0.128523667500481	5.57052145468545e-05	6.13935924571872e-05
3920	0.128283144121609	5.65350202039642e-05	5.86395997690979e-05
3930	0.125649413122956	5.4767173369252e-05	6.00466615355017e-05
3940	0.127465364633442	5.88440446411397e-05	5.66552818934003e-05
3950	0.126647585145276	5.69920146238219e-05	5.7244564171638e-05
3960	0.12779007119492	5.65831248797389e-05	5.95656147777566e-05
3970	0.128980661920339	5.76895324225519e-05	5.94092745814896e-05
3980	0.125769674812392	5.46228593419284e-05	6.12613045988071e-05
3990	0.12696026553781	5.89883586684628e-05	5.67755435828365e-05
4000	0.124530979411199	5.93852222436022e-05	5.53444294785457e-05
4010	0.131361843371176	6.0443525110641e-05	5.88440446411394e-05
4020	0.12430248220127	5.64508370213587e-05	5.71844333269198e-05
4030	0.119997113719454	5.33240330960174e-05	5.66071772176259e-05
4040	0.122438426015009	5.79180296324807e-05	5.35044256301716e-05
4050	0.127296998268232	5.86275736001545e-05	5.81465268424091e-05
4060	0.130989032133923	5.9240908216279e-05	5.87478352895904e-05
4070	0.126286800076967	5.62944968250918e-05	5.70160669617093e-05
4080	0.132035308832018	5.87117567827596e-05	6.21512411006353e-05
4090	0.128247065614778	5.83750240523386e-05	5.83990763902253e-05
4100	0.124699345776409	5.86516259380417e-05	5.50798537617859e-05
4110	0.128944583413508	5.86877044448723e-05	5.80623436598039e-05
4120	0.126719742158938	5.70761978064273e-05	5.82186838560712e-05
4130	0.128379353473158	5.64267846834715e-05	5.90605156821247e-05
4140	0.12709255339619	5.71363286511452e-05	5.83269193765637e-05
4150	0.128860400230902	5.74369828747359e-05	6.05758129690208e-05
4160	0.12944968250914	6.03954204348666e-05	5.78338464498753e-05
4170	0.127080527227246	5.92168558783916e-05	5.69559361169909e-05
4180	0.125709543967674	5.90965941889556e-05	5.42380219357324e-05
4190	0.129654127381181	5.75933230710028e-05	5.96858764671929e-05
4200	0.127705888012315	5.74369828747358e-05	5.79180296324806e-05
4210	0.127272945930344	5.73046950163561e-05	5.86395997690979e-05
4220	0.130315566673081	5.9397248412546e-05	5.80503174908605e-05
4230	0.130507985376179	5.7364825861074e-05	6.123725226092e-05
4240	0.125637386954012	5.73287473542433e-05	5.86516259380415e-05
4250	0.123460650375216	5.86155474312108e-05	5.36487396574951e-05
4260	0.124987973831056	5.74971137194538e-05	5.56571098710798e-05
4270	0.127429286126612	5.81104483355786e-05	5.94213007504334e-05
4280	0.124699345776409	5.72806426784688e-05	5.52121416201659e-05
4290	0.131133346161247	5.93731960746588e-05	5.9084568020012e-05
4300	0.13127766018857	6.0010583028671e-05	5.95776409467003e-05
4310	0.124049932653454	5.4767173369252e-05	5.84592072349438e-05
4320	0.125781700981335	5.87478352895904e-05	5.55007696748128e-05
4330	0.126202616894362	5.64508370213589e-05	5.66673080623442e-05
4340	0.125901962670772	5.80022128150857e-05	5.635462766981e-05
4350	0.123003655955359	5.37449490090441e-05	5.77977679430445e-05
4360	0.125012026168944	5.74730613815665e-05	5.58254762362905e-05
4370	0.133791129497787	6.05156821243028e-05	6.09365980373295e-05
4380	0.128415431979988	5.73167211852995e-05	5.98662690013473e-05
4390	0.123268231672119	5.64267846834714e-05	5.65350202039641e-05
4400	0.12626274773908	5.68477005964983e-05	5.76895324225519e-05
4410	0.12098325957283	5.42019434289016e-05	5.51640369443917e-05
4420	0.132059361169906	5.93852222436025e-05	5.88320184721957e-05
4430	0.134392437944968	6.23075812969024e-05	5.96738502982494e-05
4440	0.128655955358861	5.77376370983264e-05	5.88199923032522e-05
4450	0.128439484317876	5.68356744275548e-05	5.98181643255727e-05
4460	0.128343274966327	5.8663652106985e-05	5.78338464498752e-05
4470	0.123929670964018	5.93731960746588e-05	5.41297864152399e-05
4480	0.126840003848374	5.81104483355786e-05	5.60058687704447e-05
4490	0.131121319992303	5.97099288050802e-05	6.04074466038102e-05
4500	0.121187704444872	5.39493938810857e-05	5.47431210313646e-05
4510	0.125781700981335	5.84952857417745e-05	5.5681162208967e-05
4520	0.128415431979988	5.74730613815665e-05	5.91807773715609e-05
4530	0.128331248797383	5.96016932845876e-05	5.66312295555132e-05
4540	0.129954781604772	5.69799884548781e-05	6.02150279007121e-05
4550	0.129774389070618	5.92288820473352e-05	5.84351548970563e-05
4560	0.128223013276891	5.65350202039644e-05	5.89763324995193e-05
4570	0.132973350009621	6.02992110833176e-05	6.17664036944396e-05
4580	0.131385895709063	6.27645757167598e-05	5.70761978064271e-05
4590	0.128776217048297	5.6474889359246e-05	5.97580334808545e-05
4600	0.130303540504137	6.06599961516263e-05	5.76414277467774e-05
4610	0.130856744275544	5.91687512026171e-05	6.1549932653454e-05
4620	0.126755820665769	5.83269193765638e-05	5.72806426784686e-05
4630	0.133021454685395	5.71964594958634e-05	6.27164710409856e-05
4640	0.127609678660766	5.85193380796617e-05	5.72445641716376e-05
4650	0.127621704829709	5.66793342312877e-05	5.83990763902255e-05
4660	0.129401577833365	6.09486242062732e-05	5.6005868770445e-05
4670	0.127068501058303	5.8411102559169e-05	5.69920146238219e-05
4680	0.127152684240908	5.88680969790267e-05	5.67875697517801e-05
4690	0.131049162978642	5.98903213392346e-05	5.90845680200118e-05
4700	0.122366269001347	5.62584183182608e-05	5.50558014238988e-05
4710	0.130459880700404	5.76534539157209e-05	6.15379064845104e-05
4720	0.12460313642486	5.50558014238988e-05	5.81345006734661e-05
4730	0.127020396382528	5.78097941119881e-05	5.84712334038872e-05
4740	0.128824321724072	5.94694054262077e-05	5.77256109293826e-05
4750	0.130868770444487	5.98662690013473e-05	5.71844333269198e-05
4760	0.132444198576102	5.98782951702909e-05	5.98662690013474e-05
4770	0.132480277082932	6.01428708870505e-05	6.2127188762748e-05
4780	0.133815181835674	6.10207812199348e-05	6.05397344621902e-05
4790	0.126455166442178	5.47551472003083e-05	5.88680969790267e-05
4800	0.129377525495478	6.12131999230329e-05	5.76294015778337e-05
4810	0.127272945930344	5.86516259380415e-05	5.81465268424094e-05
4820	0.124579084086973	5.57533192226289e-05	5.93250913988843e-05
4830	0.125036078506831	5.6186261304599e-05	5.67274389070623e-05
4840	0.128295170290552	6.08884933615551e-05	5.60780257841064e-05
4850	0.132299884548778	5.67514912449493e-05	6.30772561092941e-05
4860	0.132588512603425	5.90965941889554e-05	6.263228785838e-05
4870	0.122113719453531	5.2951221858765e-05	5.62584183182609e-05
4880	0.126623532807389	5.93130652299407e-05	5.69198576101601e-05
4890	0.127934385222244	5.85914950933233e-05	5.81465268424093e-05
4900	0.130483933038291	5.81705791802966e-05	6.11410429093708e-05
4910	0.141018857032904	6.64325572445641e-05	6.22594766211278e-05
4920	0.12944968250914	5.88440446411395e-05	6.0094766211276e-05
4930	0.124001827977679	5.57052145468544e-05	5.58014238984033e-05
4940	0.129329420819704	5.78338464498751e-05	5.82908408697329e-05
4950	0.125613334616125	5.85193380796616e-05	5.53564556474893e-05
4960	0.129076871271888	6.13575139503562e-05	5.62463921493173e-05
4970	0.126647585145276	5.85073119107179e-05	5.56210313642491e-05
4980	0.122727054069656	5.47671733692519e-05	5.7016066961709e-05
4990	0.124218299018665	5.65229940350206e-05	5.59818164325578e-05
5000	0.121993457764095	5.42741004425635e-05	5.55007696748127e-05
